model_name,pair_id,category,event_kind,branch_t,selection_kind
qwen35_08b,token_cert_double_internal_space_0503,micro_double_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_punctuation_0308,micro_duplicate_punctuation,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_small_word_0009,micro_duplicate_small_word,silent_logit_divergence,12.0,visible_long_prefix
qwen35_08b,token_cert_line_wrap_0541,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_parenthesize_word_0105,micro_parenthesize_word,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_space_before_punctuation_0223,micro_space_before_punctuation,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_tab_after_space_0351,micro_tab_after_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_triple_internal_space_0358,micro_triple_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_blank_line_wrap_0096,micro_blank_line_wrap,silent_logit_divergence,16.0,visible_long_prefix
qwen35_08b,token_cert_double_internal_space_0393,micro_double_internal_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_punctuation_0182,micro_duplicate_punctuation,silent_logit_divergence,23.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_small_word_0168,micro_duplicate_small_word,silent_logit_divergence,17.0,visible_long_prefix
qwen35_08b,token_cert_line_wrap_0462,micro_line_wrap,silent_logit_divergence,16.0,visible_long_prefix
qwen35_08b,token_cert_parenthesize_word_0497,micro_parenthesize_word,silent_logit_divergence,16.0,visible_long_prefix
qwen35_08b,token_cert_space_before_punctuation_0057,micro_space_before_punctuation,silent_logit_divergence,23.0,visible_long_prefix
qwen35_08b,token_cert_tab_after_space_0186,micro_tab_after_space,silent_logit_divergence,16.0,visible_long_prefix
qwen35_08b,token_cert_triple_internal_space_0330,micro_triple_internal_space,silent_logit_divergence,19.0,visible_long_prefix
qwen35_08b,token_cert_blank_line_wrap_0113,micro_blank_line_wrap,silent_logit_divergence,39.0,visible_long_prefix
qwen35_08b,token_cert_double_internal_space_0488,micro_double_internal_space,silent_logit_divergence,39.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_punctuation_0030,micro_duplicate_punctuation,silent_logit_divergence,43.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_small_word_0304,micro_duplicate_small_word,silent_logit_divergence,43.0,visible_long_prefix
qwen35_08b,token_cert_line_wrap_0387,micro_line_wrap,silent_logit_divergence,44.0,visible_long_prefix
qwen35_08b,token_cert_parenthesize_word_0465,micro_parenthesize_word,silent_logit_divergence,43.0,visible_long_prefix
qwen35_08b,token_cert_space_before_punctuation_0220,micro_space_before_punctuation,silent_logit_divergence,51.0,visible_long_prefix
qwen35_08b,token_cert_tab_after_space_0511,micro_tab_after_space,silent_logit_divergence,39.0,visible_long_prefix
qwen35_08b,token_cert_triple_internal_space_0514,micro_triple_internal_space,silent_logit_divergence,39.0,visible_long_prefix
qwen35_08b,token_cert_double_internal_space_0542,micro_double_internal_space,silent_logit_divergence,81.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_punctuation_0106,micro_duplicate_punctuation,silent_logit_divergence,164.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_small_word_0356,micro_duplicate_small_word,silent_logit_divergence,113.0,visible_long_prefix
qwen35_08b,token_cert_line_wrap_0430,micro_line_wrap,silent_logit_divergence,85.0,visible_long_prefix
qwen35_08b,token_cert_parenthesize_word_0238,micro_parenthesize_word,silent_logit_divergence,78.0,visible_long_prefix
qwen35_08b,token_cert_space_before_punctuation_0329,micro_space_before_punctuation,silent_logit_divergence,91.0,visible_long_prefix
qwen35_08b,token_cert_tab_after_space_0066,micro_tab_after_space,silent_logit_divergence,100.0,visible_long_prefix
qwen35_08b,token_cert_triple_internal_space_0532,micro_triple_internal_space,silent_logit_divergence,69.0,visible_long_prefix
qwen35_08b,token_cert_blank_line_wrap_0425,micro_blank_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_double_internal_space_0533,micro_double_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_punctuation_0176,micro_duplicate_punctuation,silent_logit_divergence,12.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_small_word_0080,micro_duplicate_small_word,silent_logit_divergence,12.0,visible_long_prefix
qwen35_08b,token_cert_line_wrap_0551,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_parenthesize_word_0285,micro_parenthesize_word,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_space_before_punctuation_0102,micro_space_before_punctuation,silent_logit_divergence,12.0,visible_long_prefix
qwen35_08b,token_cert_tab_after_space_0515,micro_tab_after_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_triple_internal_space_0375,micro_triple_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_blank_line_wrap_0212,micro_blank_line_wrap,silent_logit_divergence,16.0,visible_long_prefix
qwen35_08b,token_cert_double_internal_space_0523,micro_double_internal_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_punctuation_0063,micro_duplicate_punctuation,silent_logit_divergence,24.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_small_word_0210,micro_duplicate_small_word,silent_logit_divergence,20.0,visible_long_prefix
qwen35_08b,token_cert_line_wrap_0459,micro_line_wrap,silent_logit_divergence,17.0,visible_long_prefix
qwen35_08b,token_cert_parenthesize_word_0299,micro_parenthesize_word,silent_logit_divergence,18.0,visible_long_prefix
qwen35_08b,token_cert_space_before_punctuation_0172,micro_space_before_punctuation,silent_logit_divergence,24.0,visible_long_prefix
qwen35_08b,token_cert_tab_after_space_0489,micro_tab_after_space,silent_logit_divergence,16.0,visible_long_prefix
qwen35_08b,token_cert_triple_internal_space_0196,micro_triple_internal_space,silent_logit_divergence,20.0,visible_long_prefix
qwen35_08b,token_cert_blank_line_wrap_0134,micro_blank_line_wrap,silent_logit_divergence,39.0,visible_long_prefix
qwen35_08b,token_cert_double_internal_space_0183,micro_double_internal_space,silent_logit_divergence,43.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_punctuation_0120,micro_duplicate_punctuation,silent_logit_divergence,51.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_small_word_0050,micro_duplicate_small_word,silent_logit_divergence,48.0,visible_long_prefix
qwen35_08b,token_cert_line_wrap_0470,micro_line_wrap,silent_logit_divergence,44.0,visible_long_prefix
qwen35_08b,token_cert_parenthesize_word_0221,micro_parenthesize_word,silent_logit_divergence,45.0,visible_long_prefix
qwen35_08b,token_cert_blank_line_wrap_0469,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_double_internal_space_0444,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_double_internal_space_0508,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_double_internal_space_0517,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_duplicate_punctuation_0112,micro_duplicate_punctuation,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_duplicate_punctuation_0544,micro_duplicate_punctuation,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_duplicate_small_word_0373,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_parenthesize_word_0262,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_parenthesize_word_0570,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_space_before_punctuation_0354,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_tab_after_space_0383,micro_tab_after_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_triple_internal_space_0067,micro_triple_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_triple_internal_space_0366,micro_triple_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_triple_internal_space_0449,micro_triple_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_triple_internal_space_0495,micro_triple_internal_space,no_visible_branch,,no_visible_branch
