model_name,pair_id,category,event_kind,branch_t,selection_kind
qwen35_2b,token_cert_parenthesize_word_0410,micro_parenthesize_word,silent_logit_divergence,65.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0008,micro_space_before_punctuation,silent_logit_divergence,73.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0078,micro_tab_after_space,silent_logit_divergence,65.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0479,micro_triple_internal_space,silent_logit_divergence,75.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0499,micro_blank_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0292,micro_double_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_punctuation_0544,micro_duplicate_punctuation,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_small_word_0168,micro_duplicate_small_word,silent_logit_divergence,14.0,visible_long_prefix
qwen35_2b,token_cert_line_wrap_0474,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_parenthesize_word_0024,micro_parenthesize_word,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0130,micro_space_before_punctuation,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0463,micro_tab_after_space,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0505,micro_triple_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0113,micro_blank_line_wrap,silent_logit_divergence,18.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0084,micro_double_internal_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_punctuation_0022,micro_duplicate_punctuation,silent_logit_divergence,18.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0326,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_blank_line_wrap_0539,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_blank_line_wrap_0554,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_double_internal_space_0183,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_double_internal_space_0363,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_double_internal_space_0548,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_duplicate_punctuation_0044,micro_duplicate_punctuation,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_duplicate_small_word_0132,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_line_wrap_0201,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_line_wrap_0336,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_space_before_punctuation_0027,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_space_before_punctuation_0057,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
