model_name,pair_id,category,event_kind,branch_t,selection_kind
qwen35_9b,token_cert_tab_after_space_0351,micro_tab_after_space,silent_logit_divergence,19.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0219,micro_triple_internal_space,silent_logit_divergence,18.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0521,micro_blank_line_wrap,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0122,micro_double_internal_space,silent_logit_divergence,38.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0544,micro_duplicate_punctuation,silent_logit_divergence,53.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_small_word_0419,micro_duplicate_small_word,silent_logit_divergence,41.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0474,micro_line_wrap,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0486,micro_parenthesize_word,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0467,micro_space_before_punctuation,silent_logit_divergence,60.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0577,micro_tab_after_space,silent_logit_divergence,53.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0442,micro_triple_internal_space,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0563,micro_double_internal_space,silent_logit_divergence,70.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0266,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_blank_line_wrap_0326,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_blank_line_wrap_0376,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_blank_line_wrap_0539,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_blank_line_wrap_0554,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_double_internal_space_0084,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_double_internal_space_0231,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_double_internal_space_0428,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_double_internal_space_0482,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_double_internal_space_0548,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_duplicate_punctuation_0216,micro_duplicate_punctuation,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_duplicate_small_word_0132,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_duplicate_small_word_0316,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_line_wrap_0007,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_line_wrap_0201,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_line_wrap_0336,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_parenthesize_word_0047,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_parenthesize_word_0244,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_parenthesize_word_0256,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_parenthesize_word_0423,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_parenthesize_word_0497,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_parenthesize_word_0530,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_space_before_punctuation_0027,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
qwen35_9b,token_cert_tab_after_space_0108,micro_tab_after_space,no_visible_branch,,no_visible_branch
