model_name,pair_id,category,event_kind,branch_t,selection_kind
qwen35_2b,token_cert_parenthesize_word_0410,micro_parenthesize_word,silent_logit_divergence,65.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0008,micro_space_before_punctuation,silent_logit_divergence,73.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0078,micro_tab_after_space,silent_logit_divergence,65.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0479,micro_triple_internal_space,silent_logit_divergence,75.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0499,micro_blank_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0292,micro_double_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_punctuation_0544,micro_duplicate_punctuation,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_small_word_0168,micro_duplicate_small_word,silent_logit_divergence,14.0,visible_long_prefix
qwen35_2b,token_cert_line_wrap_0474,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_parenthesize_word_0024,micro_parenthesize_word,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0130,micro_space_before_punctuation,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0463,micro_tab_after_space,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0505,micro_triple_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0113,micro_blank_line_wrap,silent_logit_divergence,18.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0084,micro_double_internal_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_punctuation_0022,micro_duplicate_punctuation,silent_logit_divergence,18.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_small_word_0316,micro_duplicate_small_word,silent_logit_divergence,19.0,visible_long_prefix
qwen35_2b,token_cert_line_wrap_0208,micro_line_wrap,silent_logit_divergence,22.0,visible_long_prefix
qwen35_2b,token_cert_parenthesize_word_0105,micro_parenthesize_word,silent_logit_divergence,17.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0065,micro_space_before_punctuation,silent_logit_divergence,25.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0347,micro_tab_after_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0449,micro_triple_internal_space,silent_logit_divergence,19.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0002,micro_blank_line_wrap,silent_logit_divergence,37.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0000,micro_double_internal_space,silent_logit_divergence,42.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_small_word_0545,micro_duplicate_small_word,silent_logit_divergence,38.0,visible_long_prefix
qwen35_2b,token_cert_line_wrap_0214,micro_line_wrap,silent_logit_divergence,34.0,visible_long_prefix
qwen35_2b,token_cert_parenthesize_word_0296,micro_parenthesize_word,silent_logit_divergence,34.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0301,micro_space_before_punctuation,silent_logit_divergence,47.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0053,micro_tab_after_space,silent_logit_divergence,34.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0219,micro_triple_internal_space,silent_logit_divergence,34.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0268,micro_blank_line_wrap,silent_logit_divergence,99.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0533,micro_double_internal_space,silent_logit_divergence,77.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_punctuation_0205,micro_duplicate_punctuation,silent_logit_divergence,165.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_small_word_0050,micro_duplicate_small_word,silent_logit_divergence,121.0,visible_long_prefix
qwen35_2b,token_cert_line_wrap_0535,micro_line_wrap,silent_logit_divergence,89.0,visible_long_prefix
qwen35_2b,token_cert_parenthesize_word_0165,micro_parenthesize_word,silent_logit_divergence,75.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0329,micro_space_before_punctuation,silent_logit_divergence,165.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0405,micro_tab_after_space,silent_logit_divergence,78.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0576,micro_triple_internal_space,silent_logit_divergence,81.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0195,micro_blank_line_wrap,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0418,micro_double_internal_space,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_punctuation_0091,micro_duplicate_punctuation,silent_logit_divergence,13.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_small_word_0304,micro_duplicate_small_word,silent_logit_divergence,14.0,visible_long_prefix
qwen35_2b,token_cert_line_wrap_0483,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_2b,token_cert_parenthesize_word_0018,micro_parenthesize_word,silent_logit_divergence,12.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0172,micro_space_before_punctuation,silent_logit_divergence,12.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0478,micro_tab_after_space,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0077,micro_triple_internal_space,silent_logit_divergence,11.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0212,micro_blank_line_wrap,silent_logit_divergence,18.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0231,micro_double_internal_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_punctuation_0276,micro_duplicate_punctuation,silent_logit_divergence,18.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_small_word_0261,micro_duplicate_small_word,silent_logit_divergence,24.0,visible_long_prefix
qwen35_2b,token_cert_line_wrap_0036,micro_line_wrap,silent_logit_divergence,24.0,visible_long_prefix
qwen35_2b,token_cert_parenthesize_word_0256,micro_parenthesize_word,silent_logit_divergence,17.0,visible_long_prefix
qwen35_2b,token_cert_space_before_punctuation_0128,micro_space_before_punctuation,silent_logit_divergence,25.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0414,micro_tab_after_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0016,micro_triple_internal_space,silent_logit_divergence,22.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0433,micro_blank_line_wrap,silent_logit_divergence,46.0,visible_long_prefix
qwen35_2b,token_cert_double_internal_space_0333,micro_double_internal_space,silent_logit_divergence,45.0,visible_long_prefix
qwen35_2b,token_cert_duplicate_small_word_0419,micro_duplicate_small_word,silent_logit_divergence,46.0,visible_long_prefix
qwen35_2b,token_cert_line_wrap_0400,micro_line_wrap,silent_logit_divergence,34.0,visible_long_prefix
qwen35_2b,token_cert_parenthesize_word_0385,micro_parenthesize_word,silent_logit_divergence,36.0,visible_long_prefix
qwen35_2b,token_cert_tab_after_space_0179,micro_tab_after_space,silent_logit_divergence,35.0,visible_long_prefix
qwen35_2b,token_cert_triple_internal_space_0345,micro_triple_internal_space,silent_logit_divergence,34.0,visible_long_prefix
qwen35_2b,token_cert_blank_line_wrap_0326,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_blank_line_wrap_0539,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_blank_line_wrap_0554,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_double_internal_space_0183,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_double_internal_space_0363,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_double_internal_space_0548,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_duplicate_punctuation_0044,micro_duplicate_punctuation,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_duplicate_small_word_0132,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_line_wrap_0201,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_line_wrap_0336,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_space_before_punctuation_0027,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_space_before_punctuation_0057,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_tab_after_space_0383,micro_tab_after_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_tab_after_space_0392,micro_tab_after_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_triple_internal_space_0146,micro_triple_internal_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_triple_internal_space_0384,micro_triple_internal_space,no_visible_branch,,no_visible_branch
qwen35_2b,token_cert_triple_internal_space_0526,micro_triple_internal_space,no_visible_branch,,no_visible_branch
