model_name,pair_id,category,event_kind,branch_t,selection_kind
gemma4_e4b_base,token_cert_blank_line_wrap_0350,micro_blank_line_wrap,silent_logit_divergence,49.0,visible_long_prefix
gemma4_e4b_base,token_cert_double_internal_space_0107,micro_double_internal_space,silent_logit_divergence,49.0,visible_long_prefix
gemma4_e4b_base,token_cert_duplicate_punctuation_0022,micro_duplicate_punctuation,silent_logit_divergence,58.0,visible_long_prefix
gemma4_e4b_base,token_cert_duplicate_small_word_0015,micro_duplicate_small_word,silent_logit_divergence,49.0,visible_long_prefix
gemma4_e4b_base,token_cert_line_wrap_0305,micro_line_wrap,silent_logit_divergence,38.0,visible_long_prefix
gemma4_e4b_base,token_cert_parenthesize_word_0299,micro_parenthesize_word,silent_logit_divergence,45.0,visible_long_prefix
gemma4_e4b_base,token_cert_space_before_punctuation_0467,micro_space_before_punctuation,silent_logit_divergence,49.0,visible_long_prefix
gemma4_e4b_base,token_cert_tab_after_space_0229,micro_tab_after_space,silent_logit_divergence,45.0,visible_long_prefix
gemma4_e4b_base,token_cert_triple_internal_space_0366,micro_triple_internal_space,silent_logit_divergence,36.0,visible_long_prefix
gemma4_e4b_base,token_cert_double_internal_space_0084,micro_double_internal_space,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_double_internal_space_0183,micro_double_internal_space,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_double_internal_space_0313,micro_double_internal_space,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_double_internal_space_0377,micro_double_internal_space,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_double_internal_space_0472,micro_double_internal_space,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_duplicate_small_word_0185,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_duplicate_small_word_0217,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_duplicate_small_word_0316,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_duplicate_small_word_0373,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_duplicate_small_word_0419,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_line_wrap_0365,micro_line_wrap,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_parenthesize_word_0137,micro_parenthesize_word,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_parenthesize_word_0407,micro_parenthesize_word,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_parenthesize_word_0494,micro_parenthesize_word,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_space_after_punctuation_0028,micro_space_after_punctuation,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_space_before_punctuation_0008,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_tab_after_space_0498,micro_tab_after_space,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_triple_internal_space_0334,micro_triple_internal_space,no_visible_branch,,no_visible_branch
gemma4_e4b_base,token_cert_triple_internal_space_0359,micro_triple_internal_space,no_visible_branch,,no_visible_branch
