model_name,pair_id,category,event_kind,branch_t,selection_kind
qwen35_08b,token_cert_double_internal_space_0503,micro_double_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_punctuation_0308,micro_duplicate_punctuation,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_duplicate_small_word_0009,micro_duplicate_small_word,silent_logit_divergence,12.0,visible_long_prefix
qwen35_08b,token_cert_line_wrap_0541,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_parenthesize_word_0105,micro_parenthesize_word,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_space_before_punctuation_0223,micro_space_before_punctuation,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_tab_after_space_0351,micro_tab_after_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_triple_internal_space_0358,micro_triple_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_08b,token_cert_blank_line_wrap_0096,micro_blank_line_wrap,silent_logit_divergence,16.0,visible_long_prefix
qwen35_08b,token_cert_double_internal_space_0393,micro_double_internal_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_08b,token_cert_blank_line_wrap_0469,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_double_internal_space_0444,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_double_internal_space_0508,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_double_internal_space_0517,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_duplicate_punctuation_0112,micro_duplicate_punctuation,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_duplicate_punctuation_0544,micro_duplicate_punctuation,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_duplicate_small_word_0373,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_parenthesize_word_0262,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_parenthesize_word_0570,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_space_before_punctuation_0354,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_tab_after_space_0383,micro_tab_after_space,no_visible_branch,,no_visible_branch
qwen35_08b,token_cert_triple_internal_space_0067,micro_triple_internal_space,no_visible_branch,,no_visible_branch
