model_name,pair_id,category,event_kind,branch_t,selection_kind
qwen35_4b,token_cert_parenthesize_word_0105,micro_parenthesize_word,silent_logit_divergence,82.0,visible_long_prefix
qwen35_4b,token_cert_tab_after_space_0372,micro_tab_after_space,silent_logit_divergence,69.0,visible_long_prefix
qwen35_4b,token_cert_triple_internal_space_0576,micro_triple_internal_space,silent_logit_divergence,69.0,visible_long_prefix
qwen35_4b,token_cert_blank_line_wrap_0340,micro_blank_line_wrap,silent_logit_divergence,11.0,visible_long_prefix
qwen35_4b,token_cert_double_internal_space_0403,micro_double_internal_space,silent_logit_divergence,12.0,visible_long_prefix
qwen35_4b,token_cert_duplicate_punctuation_0120,micro_duplicate_punctuation,silent_logit_divergence,14.0,visible_long_prefix
qwen35_4b,token_cert_duplicate_small_word_0168,micro_duplicate_small_word,silent_logit_divergence,15.0,visible_long_prefix
qwen35_4b,token_cert_line_wrap_0034,micro_line_wrap,silent_logit_divergence,12.0,visible_long_prefix
qwen35_4b,token_cert_parenthesize_word_0061,micro_parenthesize_word,silent_logit_divergence,12.0,visible_long_prefix
qwen35_4b,token_cert_space_before_punctuation_0467,micro_space_before_punctuation,silent_logit_divergence,14.0,visible_long_prefix
qwen35_4b,token_cert_tab_after_space_0078,micro_tab_after_space,silent_logit_divergence,12.0,visible_long_prefix
qwen35_4b,token_cert_triple_internal_space_0460,micro_triple_internal_space,silent_logit_divergence,12.0,visible_long_prefix
qwen35_4b,token_cert_blank_line_wrap_0188,micro_blank_line_wrap,silent_logit_divergence,18.0,visible_long_prefix
qwen35_4b,token_cert_double_internal_space_0248,micro_double_internal_space,silent_logit_divergence,22.0,visible_long_prefix
qwen35_4b,token_cert_duplicate_punctuation_0106,micro_duplicate_punctuation,silent_logit_divergence,31.0,visible_long_prefix
qwen35_4b,token_cert_duplicate_small_word_0356,micro_duplicate_small_word,silent_logit_divergence,19.0,visible_long_prefix
qwen35_4b,token_cert_line_wrap_0208,micro_line_wrap,silent_logit_divergence,19.0,visible_long_prefix
qwen35_4b,token_cert_parenthesize_word_0497,micro_parenthesize_word,silent_logit_divergence,16.0,visible_long_prefix
qwen35_4b,token_cert_space_before_punctuation_0301,micro_space_before_punctuation,silent_logit_divergence,31.0,visible_long_prefix
qwen35_4b,token_cert_tab_after_space_0046,micro_tab_after_space,silent_logit_divergence,18.0,visible_long_prefix
qwen35_4b,token_cert_triple_internal_space_0016,micro_triple_internal_space,silent_logit_divergence,19.0,visible_long_prefix
qwen35_4b,token_cert_blank_line_wrap_0033,micro_blank_line_wrap,silent_logit_divergence,58.0,visible_long_prefix
qwen35_4b,token_cert_double_internal_space_0333,micro_double_internal_space,silent_logit_divergence,34.0,visible_long_prefix
qwen35_4b,token_cert_duplicate_punctuation_0022,micro_duplicate_punctuation,silent_logit_divergence,52.0,visible_long_prefix
qwen35_4b,token_cert_duplicate_small_word_0175,micro_duplicate_small_word,silent_logit_divergence,35.0,visible_long_prefix
qwen35_4b,token_cert_line_wrap_0490,micro_line_wrap,silent_logit_divergence,36.0,visible_long_prefix
qwen35_4b,token_cert_parenthesize_word_0165,micro_parenthesize_word,silent_logit_divergence,42.0,visible_long_prefix
qwen35_4b,token_cert_blank_line_wrap_0326,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_blank_line_wrap_0376,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_blank_line_wrap_0539,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_blank_line_wrap_0554,micro_blank_line_wrap,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_double_internal_space_0076,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_double_internal_space_0084,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_double_internal_space_0231,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_double_internal_space_0428,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_double_internal_space_0523,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_double_internal_space_0527,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_double_internal_space_0548,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_double_internal_space_0563,micro_double_internal_space,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_duplicate_punctuation_0216,micro_duplicate_punctuation,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_duplicate_small_word_0125,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_duplicate_small_word_0132,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_duplicate_small_word_0304,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_duplicate_small_word_0316,micro_duplicate_small_word,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_line_wrap_0007,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_line_wrap_0201,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_line_wrap_0336,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_line_wrap_0387,micro_line_wrap,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_parenthesize_word_0244,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_parenthesize_word_0530,micro_parenthesize_word,no_visible_branch,,no_visible_branch
qwen35_4b,token_cert_space_before_punctuation_0027,micro_space_before_punctuation,no_visible_branch,,no_visible_branch
